id,tag,timestamp,value
4500,Train/loss,1680427478381,0.35559943318367004
4510,Train/loss,1680427488146,0.3350357413291931
4520,Train/loss,1680427497915,0.32772061228752136
4530,Train/loss,1680427507701,0.3172050714492798
4540,Train/loss,1680427517470,0.3717927634716034
4550,Train/loss,1680427527231,0.33761516213417053
4560,Train/loss,1680427538132,0.3537704646587372
4570,Train/loss,1680427547887,0.3622343838214874
4580,Train/loss,1680427557805,0.3519168496131897
4590,Train/loss,1680427567554,0.33591508865356445
4600,Train/loss,1680427577325,0.32498571276664734
4610,Train/loss,1680427587113,0.3374873697757721
4620,Train/loss,1680427596884,0.3481138348579407
4630,Train/loss,1680427606656,0.34132328629493713
4640,Train/loss,1680427616419,0.3274931013584137
4650,Train/loss,1680427626202,0.3434208631515503
4660,Train/loss,1680427635976,0.3493833541870117
4670,Train/loss,1680427645729,0.34208691120147705
4680,Train/loss,1680427655525,0.3367021679878235
4690,Train/loss,1680427665282,0.33801454305648804
4700,Train/loss,1680427675056,0.3426748812198639
4710,Train/loss,1680427684817,0.3355429172515869
4720,Train/loss,1680427695760,0.3462652564048767
4730,Train/loss,1680427705545,0.336676687002182
4740,Train/loss,1680427715348,0.34324976801872253
4750,Train/loss,1680427725175,0.3359323740005493
4760,Train/loss,1680427734984,0.3135398030281067
4770,Train/loss,1680427744793,0.36171936988830566
4780,Train/loss,1680427754560,0.34755879640579224
4790,Train/loss,1680427764326,0.31541335582733154
4800,Train/loss,1680427774097,0.33091840147972107
4810,Train/loss,1680428373615,0.35013309121131897
4820,Train/loss,1680428383242,0.32909515500068665
4830,Train/loss,1680428392882,0.33777061104774475
4840,Train/loss,1680428402659,0.3472425937652588
4850,Train/loss,1680428412483,0.3453637957572937
4860,Train/loss,1680428422229,0.33134162425994873
4870,Train/loss,1680428433153,0.350283682346344
4880,Train/loss,1680428442876,0.32949376106262207
4890,Train/loss,1680428452593,0.32102906703948975
4900,Train/loss,1680428462338,0.3365021049976349
4910,Train/loss,1680428472069,0.35035887360572815
4920,Train/loss,1680428481800,0.35807961225509644
4930,Train/loss,1680428491536,0.3532104194164276
4940,Train/loss,1680428501265,0.34161603450775146
4950,Train/loss,1680428511017,0.3216284513473511
4960,Train/loss,1680428520765,0.3496580123901367
4970,Train/loss,1680428530575,0.34725531935691833
4980,Train/loss,1680428540345,0.31394290924072266
4990,Train/loss,1680428550116,0.3318920135498047
5000,Train/loss,1680428559910,0.31204038858413696
5010,Train/loss,1680428569682,0.31969091296195984
5020,Train/loss,1680428579437,0.3441273868083954
5030,Train/loss,1680428590220,0.3370669484138489
5040,Train/loss,1680428599996,0.33194300532341003
5050,Train/loss,1680428609753,0.3405633568763733
5060,Train/loss,1680428619532,0.3396773934364319
5070,Train/loss,1680428629313,0.3368365466594696
5080,Train/loss,1680428639078,0.3209081292152405
5090,Train/loss,1680428648848,0.32984691858291626
5100,Train/loss,1680428658622,0.3547218143939972
5110,Train/loss,1680428668392,0.3216480016708374
5120,Train/loss,1680428678159,0.3097602427005768
5130,Train/loss,1680428687928,0.33429092168807983
5140,Train/loss,1680428697705,0.31613069772720337
5150,Train/loss,1680428707483,0.3320859372615814
5160,Train/loss,1680428717250,0.33749714493751526
5170,Train/loss,1680428727038,0.33997029066085815
5180,Train/loss,1680428736887,0.342907190322876
5190,Train/loss,1680428748595,0.3596554100513458
5200,Train/loss,1680428758395,0.32406601309776306
5210,Train/loss,1680428768184,0.3238597512245178
5220,Train/loss,1680428777984,0.3314993381500244
5230,Train/loss,1680428787800,0.33211520314216614
5240,Train/loss,1680428797594,0.3298328220844269
5250,Train/loss,1680428807381,0.3119833767414093
5260,Train/loss,1680428817153,0.33986756205558777
5270,Train/loss,1680428826949,0.30778968334198
5280,Train/loss,1680428836989,0.3186817467212677
5290,Train/loss,1680428847255,0.3533684313297272
5300,Train/loss,1680428857176,0.32452043890953064
5310,Train/loss,1680428867272,0.3492976427078247
5320,Train/loss,1680428877344,0.3373592495918274
5330,Train/loss,1680428887543,0.315346896648407
5340,Train/loss,1680428898460,0.32453930377960205
5350,Train/loss,1680428908164,0.32526564598083496
5360,Train/loss,1680428917874,0.34020206332206726
5370,Train/loss,1680428927629,0.3098107576370239
5380,Train/loss,1680428937379,0.3259490430355072
5390,Train/loss,1680428947096,0.34757235646247864
5400,Train/loss,1680428956880,0.3122233748435974
5410,Train/loss,1680428966617,0.3290252387523651
5420,Train/loss,1680428976337,0.32869452238082886
5430,Train/loss,1680428986066,0.33054953813552856
5440,Train/loss,1680428995777,0.3172034025192261
5450,Train/loss,1680429005500,0.3145911991596222
5460,Train/loss,1680429015245,0.33303478360176086
5470,Train/loss,1680429025006,0.32575586438179016
5480,Train/loss,1680429034756,0.3259139657020569
5490,Train/loss,1680429044502,0.30300986766815186
5500,Train/loss,1680429055425,0.34649020433425903
5510,Train/loss,1680429065168,0.33328545093536377
5520,Train/loss,1680429074920,0.34515395760536194
5530,Train/loss,1680429084720,0.32140713930130005
5540,Train/loss,1680429094635,0.32335177063941956
5550,Train/loss,1680429104448,0.32710978388786316
5560,Train/loss,1680429114275,0.3258432149887085
5570,Train/loss,1680429124080,0.33337414264678955
